sample_unit_id,State1,State1_Percent,State2,State2_Percent,State3,State3_Percent
113515,Idaho,100.00,NA,0.00,NA,0.00
47278,California,100.00,NA,0.00,NA,0.00
100532,Oregon,100.00,NA,0.00,NA,0.00
77792,California,66.92,NA,0.00,NA,0.00
61159,California,100.00,NA,0.00,NA,0.00
125504,Washington,100.00,NA,0.00,NA,0.00
127394,Washington,100.00,NA,0.00,NA,0.00
52375,California,100.00,NA,0.00,NA,0.00
85209,California,100.00,NA,0.00,NA,0.00
109316,Oregon,100.00,NA,0.00,NA,0.00
53280,California,100.00,NA,0.00,NA,0.00
100043,Oregon,100.00,NA,0.00,NA,0.00
95943,Idaho,100.00,NA,0.00,NA,0.00
102358,Oregon,100.00,NA,0.00,NA,0.00
119975,Washington,100.00,NA,0.00,NA,0.00
75491,California,100.00,NA,0.00,NA,0.00
108870,Oregon,100.00,NA,0.00,NA,0.00
106506,Oregon,100.00,NA,0.00,NA,0.00
102342,Oregon,100.00,NA,0.00,NA,0.00
95443,Oregon,100.00,NA,0.00,NA,0.00
92149,California,100.00,NA,0.00,NA,0.00
62985,California,100.00,NA,0.00,NA,0.00
120873,Washington,100.00,NA,0.00,NA,0.00
108422,Idaho,100.00,NA,0.00,NA,0.00
61594,California,12.41,NA,0.00,NA,0.00
132001,Washington,100.00,NA,0.00,NA,0.00
119494,Washington,100.00,NA,0.00,NA,0.00
103343,Idaho,100.00,NA,0.00,NA,0.00
117231,Idaho,76.14,Montana,23.86,NA,0.00
94482,California,100.00,NA,0.00,NA,0.00
111612,Oregon,100.00,NA,0.00,NA,0.00
126472,Washington,100.00,NA,0.00,NA,0.00
58386,California,100.00,NA,0.00,NA,0.00
85690,California,99.46,Nevada,0.54,NA,0.00
101911,Oregon,100.00,NA,0.00,NA,0.00
49570,California,99.81,NA,0.00,NA,0.00
98246,Idaho,100.00,NA,0.00,NA,0.00
113017,Oregon,100.00,NA,0.00,NA,0.00
123207,Washington,100.00,NA,0.00,NA,0.00
100481,Oregon,92.22,California,7.78,NA,0.00
114892,Washington,100.00,NA,0.00,NA,0.00
70883,California,100.00,NA,0.00,NA,0.00
124124,Washington,100.00,NA,0.00,NA,0.00
94102,Idaho,100.00,NA,0.00,NA,0.00
99146,Oregon,100.00,NA,0.00,NA,0.00
83805,California,20.15,NA,0.00,NA,0.00
62065,California,100.00,NA,0.00,NA,0.00
71776,California,100.00,NA,0.00,NA,0.00
121807,Washington,100.00,NA,0.00,NA,0.00
101956,Idaho,100.00,NA,0.00,NA,0.00
78743,California,100.00,NA,0.00,NA,0.00
119075,Idaho,100.00,NA,0.00,NA,0.00
58359,California,100.00,NA,0.00,NA,0.00
99108,Oregon,100.00,NA,0.00,NA,0.00
93628,Idaho,100.00,NA,0.00,NA,0.00
115773,Oregon,100.00,NA,0.00,NA,0.00
121843,Washington,100.00,NA,0.00,NA,0.00
62555,California,100.00,NA,0.00,NA,0.00
108395,Oregon,100.00,NA,0.00,NA,0.00
92173,California,100.00,NA,0.00,NA,0.00
96394,Idaho,100.00,NA,0.00,NA,0.00
106046,Oregon,100.00,NA,0.00,NA,0.00
129235,Washington,100.00,NA,0.00,NA,0.00
114433,Washington,100.00,NA,0.00,NA,0.00
68543,California,100.00,NA,0.00,NA,0.00
129677,Washington,100.00,NA,0.00,NA,0.00
112139,Idaho,100.00,NA,0.00,NA,0.00
45437,California,100.00,NA,0.00,NA,0.00
100983,Oregon,100.00,NA,0.00,NA,0.00
74554,California,100.00,NA,0.00,NA,0.00
63011,California,100.00,NA,0.00,NA,0.00
102426,Idaho,97.71,Montana,2.29,NA,0.00
85683,California,100.00,NA,0.00,NA,0.00
110255,Oregon,100.00,NA,0.00,NA,0.00
56987,California,100.00,NA,0.00,NA,0.00
100029,Oregon,100.00,NA,0.00,NA,0.00
99183,Idaho,100.00,NA,0.00,NA,0.00
106999,Oregon,100.00,NA,0.00,NA,0.00
119987,Washington,100.00,NA,0.00,NA,0.00
75962,California,100.00,NA,0.00,NA,0.00
102855,Oregon,100.00,NA,0.00,NA,0.00
101892,Oregon,100.00,NA,0.00,NA,0.00
124143,Washington,100.00,NA,0.00,NA,0.00
87978,California,100.00,NA,0.00,NA,0.00
67162,California,100.00,NA,0.00,NA,0.00
114905,Idaho,100.00,NA,0.00,NA,0.00
50980,California,100.00,NA,0.00,NA,0.00
79188,California,100.00,NA,0.00,NA,0.00
60234,California,100.00,NA,0.00,NA,0.00
124574,Washington,100.00,NA,0.00,NA,0.00
130632,Washington,25.44,NA,0.00,NA,0.00
54694,California,100.00,NA,0.00,NA,0.00
86601,California,100.00,NA,0.00,NA,0.00
111631,Oregon,100.00,NA,0.00,NA,0.00
98653,Oregon,100.00,NA,0.00,NA,0.00
96400,Idaho,100.00,NA,0.00,NA,0.00
105138,Oregon,100.00,NA,0.00,NA,0.00
123214,Washington,100.00,NA,0.00,NA,0.00
74102,California,100.00,NA,0.00,NA,0.00
103787,Idaho,100.00,NA,0.00,NA,0.00
65785,California,100.00,NA,0.00,NA,0.00
108821,Oregon,100.00,NA,0.00,NA,0.00
96375,Idaho,100.00,NA,0.00,NA,0.00
82885,California,100.00,NA,0.00,NA,0.00
63000,California,100.00,NA,0.00,NA,0.00
123182,Washington,89.81,NA,0.00,NA,0.00
107045,Idaho,100.00,NA,0.00,NA,0.00
94067,Idaho,100.00,NA,0.00,NA,0.00
87993,California,100.00,NA,0.00,NA,0.00
59278,California,0.45,NA,0.00,NA,0.00
117632,Oregon,100.00,NA,0.00,NA,0.00
106579,Idaho,100.00,NA,0.00,NA,0.00
93601,Idaho,100.00,NA,0.00,NA,0.00
90776,California,100.00,NA,0.00,NA,0.00
94543,Idaho,100.00,NA,0.00,NA,0.00
129203,Washington,100.00,NA,0.00,NA,0.00
125077,Washington,100.00,NA,0.00,NA,0.00
54687,California,100.00,NA,0.00,NA,0.00
81511,California,100.00,NA,0.00,NA,0.00
114878,Oregon,100.00,NA,0.00,NA,0.00
97264,Oregon,82.36,California,17.64,NA,0.00
97797,Idaho,100.00,NA,0.00,NA,0.00
113468,Oregon,100.00,NA,0.00,NA,0.00
117191,Washington,100.00,NA,0.00,NA,0.00
97706,California,100.00,NA,0.00,NA,0.00
104717,Idaho,100.00,NA,0.00,NA,0.00
68570,California,100.00,NA,0.00,NA,0.00
95915,Idaho,100.00,NA,0.00,NA,0.00
81496,California,100.00,NA,0.00,NA,0.00
63921,California,100.00,NA,0.00,NA,0.00
119500,Washington,100.00,NA,0.00,NA,0.00
100119,Idaho,100.00,NA,0.00,NA,0.00
56552,California,100.00,NA,0.00,NA,0.00
116303,Idaho,100.00,NA,0.00,NA,0.00
94011,California,100.00,NA,0.00,NA,0.00
113460,Oregon,100.00,NA,0.00,NA,0.00
118134,Washington,100.00,NA,0.00,NA,0.00
60246,California,100.00,NA,0.00,NA,0.00
105164,Oregon,100.00,NA,0.00,NA,0.00
99630,Idaho,100.00,NA,0.00,NA,0.00
111154,Oregon,100.00,NA,0.00,NA,0.00
128769,Washington,100.00,NA,0.00,NA,0.00
66725,California,100.00,NA,0.00,NA,0.00
113499,Oregon,100.00,NA,0.00,NA,0.00
71340,California,100.00,NA,0.00,NA,0.00
125971,Washington,100.00,NA,0.00,NA,0.00
92251,Idaho,99.20,Wyoming,0.80,NA,0.00
95895,Oregon,100.00,NA,0.00,NA,0.00
126485,Idaho,100.00,NA,0.00,NA,0.00
85208,California,100.00,NA,0.00,NA,0.00
60672,California,100.00,NA,0.00,NA,0.00
68996,California,18.91,NA,0.00,NA,0.00
120890,Washington,100.00,NA,0.00,NA,0.00
51920,California,100.00,NA,0.00,NA,0.00
75507,California,100.00,NA,0.00,NA,0.00
120925,Idaho,100.00,NA,0.00,NA,0.00
56041,California,100.00,NA,0.00,NA,0.00
94939,California,100.00,NA,0.00,NA,0.00
94556,Idaho,100.00,NA,0.00,NA,0.00
112995,Oregon,100.00,NA,0.00,NA,0.00
117676,Washington,100.00,NA,0.00,NA,0.00
65333,California,100.00,NA,0.00,NA,0.00
107001,Oregon,100.00,NA,0.00,NA,0.00
90784,California,100.00,NA,0.00,NA,0.00
108828,Oregon,100.00,NA,0.00,NA,0.00
125991,Washington,100.00,NA,0.00,NA,0.00
88905,California,100.00,NA,0.00,NA,0.00
72251,California,100.00,NA,0.00,NA,0.00
130602,Washington,82.43,NA,0.00,NA,0.00
109815,Idaho,100.00,NA,0.00,NA,0.00
45897,California,100.00,NA,0.00,NA,0.00
99593,Oregon,100.00,NA,0.00,NA,0.00
75020,California,100.00,NA,0.00,NA,0.00
60227,California,100.00,NA,0.00,NA,0.00
131540,Washington,100.00,NA,0.00,NA,0.00
92217,Idaho,66.56,Nevada,33.44,NA,0.00
127861,Washington,100.00,NA,0.00,NA,0.00
57475,California,100.00,NA,0.00,NA,0.00
81052,California,100.00,NA,0.00,NA,0.00
113497,Oregon,100.00,NA,0.00,NA,0.00
53749,California,100.00,NA,0.00,NA,0.00
95867,California,100.00,NA,0.00,NA,0.00
98728,Idaho,100.00,NA,0.00,NA,0.00
108844,Oregon,100.00,NA,0.00,NA,0.00
117199,Washington,100.00,NA,0.00,NA,0.00
77342,California,100.00,NA,0.00,NA,0.00
103779,Oregon,100.00,NA,0.00,NA,0.00
104205,Oregon,100.00,NA,0.00,NA,0.00
100544,Idaho,100.00,NA,0.00,NA,0.00
91215,California,100.00,NA,0.00,NA,0.00
70867,California,100.00,NA,0.00,NA,0.00
123190,Washington,100.00,NA,0.00,NA,0.00
113064,Idaho,100.00,NA,0.00,NA,0.00
116241,Oregon,100.00,NA,0.00,NA,0.00
104718,Idaho,100.00,NA,0.00,NA,0.00
51886,California,88.02,NA,0.00,NA,0.00
88464,California,100.00,NA,0.00,NA,0.00
92228,Idaho,100.00,NA,0.00,NA,0.00
109296,Oregon,100.00,NA,0.00,NA,0.00
123691,Washington,100.00,NA,0.00,NA,0.00
55614,California,100.00,NA,0.00,NA,0.00
103765,Oregon,100.00,NA,0.00,NA,0.00
100517,Oregon,100.00,NA,0.00,NA,0.00
100558,Idaho,100.00,NA,0.00,NA,0.00
115789,Oregon,100.00,NA,0.00,NA,0.00
119508,Washington,100.00,NA,0.00,NA,0.00
96318,California,100.00,NA,0.00,NA,0.00
112117,Oregon,100.00,NA,0.00,NA,0.00
66251,California,100.00,NA,0.00,NA,0.00
102332,Oregon,100.00,NA,0.00,NA,0.00
101465,Oregon,100.00,NA,0.00,NA,0.00
81965,California,100.00,NA,0.00,NA,0.00
59293,California,100.00,NA,0.00,NA,0.00
72704,California,100.00,NA,0.00,NA,0.00
118108,Washington,100.00,NA,0.00,NA,0.00
99193,Idaho,100.00,NA,0.00,NA,0.00
57939,California,100.00,NA,0.00,NA,0.00
56051,California,100.00,NA,0.00,NA,0.00
91228,California,100.00,NA,0.00,NA,0.00
90856,Idaho,100.00,NA,0.00,NA,0.00
110675,Oregon,100.00,NA,0.00,NA,0.00
116283,Washington,100.00,NA,0.00,NA,0.00
108861,Oregon,100.00,NA,0.00,NA,0.00
94997,Idaho,100.00,NA,0.00,NA,0.00
111630,Oregon,100.00,NA,0.00,NA,0.00
129695,Washington,100.00,NA,0.00,NA,0.00
67183,California,100.00,NA,0.00,NA,0.00
111661,Oregon,66.82,Idaho,33.18,NA,0.00
70409,California,100.00,NA,0.00,NA,0.00
129220,Washington,100.00,NA,0.00,NA,0.00
48208,California,100.00,NA,0.00,NA,0.00
94971,Oregon,100.00,NA,0.00,NA,0.00
84740,California,100.00,NA,0.00,NA,0.00
63464,California,100.00,NA,0.00,NA,0.00
122276,Washington,100.00,NA,0.00,NA,0.00
97805,Idaho,100.00,NA,0.00,NA,0.00
51461,California,100.00,NA,0.00,NA,0.00
84295,California,100.00,NA,0.00,NA,0.00
121849,Idaho,100.00,NA,0.00,NA,0.00
57458,California,100.00,NA,0.00,NA,0.00
97249,California,100.00,NA,0.00,NA,0.00
93171,Idaho,100.00,NA,0.00,NA,0.00
103758,Oregon,100.00,NA,0.00,NA,0.00
118603,Washington,100.00,NA,0.00,NA,0.00
58850,California,100.00,NA,0.00,NA,0.00
77351,California,100.00,NA,0.00,NA,0.00
108882,Idaho,100.00,NA,0.00,NA,0.00
48661,California,100.00,NA,0.00,NA,0.00
87543,California,100.00,NA,0.00,NA,0.00
106517,Oregon,100.00,NA,0.00,NA,0.00
124599,Washington,100.00,NA,0.00,NA,0.00
90299,California,100.00,NA,0.00,NA,0.00
69932,California,100.00,NA,0.00,NA,0.00
123664,Washington,100.00,NA,0.00,NA,0.00
110277,Idaho,100.00,NA,0.00,NA,0.00
45424,California,68.66,NA,0.00,NA,0.00
98678,Oregon,100.00,NA,0.00,NA,0.00
127871,Idaho,100.00,NA,0.00,NA,0.00
56964,California,99.46,NA,0.00,NA,0.00
60223,California,100.00,NA,0.00,NA,0.00
131085,Washington,100.00,NA,0.00,NA,0.00
124108,Washington,56.47,NA,0.00,NA,0.00
128329,Washington,100.00,NA,0.00,NA,0.00
52842,California,100.00,NA,0.00,NA,0.00
84752,California,100.00,NA,0.00,NA,0.00
113957,Oregon,100.00,NA,0.00,NA,0.00
53753,California,100.00,NA,0.00,NA,0.00
98658,Oregon,100.00,NA,0.00,NA,0.00
101042,Idaho,100.00,NA,0.00,NA,0.00
106527,Oregon,100.00,NA,0.00,NA,0.00
119514,Washington,100.00,NA,0.00,NA,0.00
77801,California,100.00,NA,0.00,NA,0.00
108411,Oregon,100.00,NA,0.00,NA,0.00
45883,California,100.00,NA,0.00,NA,0.00
106036,Oregon,38.16,NA,0.00,NA,0.00
102808,Oregon,100.00,NA,0.00,NA,0.00
99159,Idaho,100.00,NA,0.00,NA,0.00
94005,California,100.00,NA,0.00,NA,0.00
72253,California,100.00,NA,0.00,NA,0.00
119943,Oregon,100.00,NA,0.00,NA,0.00
107501,Idaho,100.00,NA,0.00,NA,0.00
116253,Oregon,58.35,Washington,41.65,NA,0.00
102874,Idaho,100.00,NA,0.00,NA,0.00
50534,California,100.00,NA,0.00,NA,0.00
53740,California,14.51,NA,0.00,NA,0.00
94016,California,100.00,NA,0.00,NA,0.00
109299,Oregon,100.00,NA,0.00,NA,0.00
124621,Washington,100.00,NA,0.00,NA,0.00
57927,California,100.00,NA,0.00,NA,0.00
81984,California,95.26,Nevada,4.74,NA,0.00
104689,Oregon,100.00,NA,0.00,NA,0.00
100515,Oregon,100.00,NA,0.00,NA,0.00
99174,Idaho,100.00,NA,0.00,NA,0.00
114867,Oregon,100.00,NA,0.00,NA,0.00
123210,Washington,100.00,NA,0.00,NA,0.00
99556,California,100.00,NA,0.00,NA,0.00
112113,Oregon,100.00,NA,0.00,NA,0.00
72732,California,100.00,NA,0.00,NA,0.00
102338,Oregon,100.00,NA,0.00,NA,0.00
100075,Oregon,100.00,NA,0.00,NA,0.00
81963,California,100.00,NA,0.00,NA,0.00
60217,California,100.00,NA,0.00,NA,0.00
70390,California,100.00,NA,0.00,NA,0.00
122265,Washington,100.00,NA,0.00,NA,0.00
102886,Idaho,100.00,NA,0.00,NA,0.00
56980,California,100.00,NA,0.00,NA,0.00
100963,Oregon,100.00,NA,0.00,NA,0.00
92232,Idaho,100.00,NA,0.00,NA,0.00
112527,Oregon,100.00,NA,0.00,NA,0.00
123235,Washington,100.00,NA,0.00,NA,0.00
108405,Oregon,100.00,NA,0.00,NA,0.00
93564,California,100.00,NA,0.00,NA,0.00
95463,Idaho,100.00,NA,0.00,NA,0.00
110704,Oregon,100.00,NA,0.00,NA,0.00
127381,Washington,100.00,NA,0.00,NA,0.00
109808,Idaho,100.00,NA,0.00,NA,0.00
66696,California,100.00,NA,0.00,NA,0.00
129685,Washington,100.00,NA,0.00,NA,0.00
47749,California,100.00,NA,0.00,NA,0.00
96828,Oregon,100.00,NA,0.00,NA,0.00
63930,California,100.00,NA,0.00,NA,0.00
85686,California,100.00,NA,0.00,NA,0.00
111645,Oregon,100.00,NA,0.00,NA,0.00
55596,California,100.00,NA,0.00,NA,0.00
98178,California,100.00,NA,0.00,NA,0.00
101035,Idaho,100.00,NA,0.00,NA,0.00
105608,Oregon,100.00,NA,0.00,NA,0.00
120909,Washington,100.00,NA,0.00,NA,0.00
59782,California,100.00,NA,0.00,NA,0.00
76420,California,100.00,NA,0.00,NA,0.00
108879,Oregon,84.06,Idaho,15.94,NA,0.00
48659,California,100.00,NA,0.00,NA,0.00
106984,Oregon,100.00,NA,0.00,NA,0.00
126460,Washington,100.00,NA,0.00,NA,0.00
89366,California,100.00,NA,0.00,NA,0.00
69015,California,100.00,NA,0.00,NA,0.00
118550,Oregon,91.25,NA,0.00,NA,0.00
114444,Idaho,100.00,NA,0.00,NA,0.00
47741,California,100.00,NA,0.00,NA,0.00
101460,Oregon,100.00,NA,0.00,NA,0.00
127873,Idaho,100.00,NA,0.00,NA,0.00
79646,California,100.00,NA,0.00,NA,0.00
60695,California,100.00,NA,0.00,NA,0.00
123653,Washington,100.00,NA,0.00,NA,0.00
128319,Washington,100.00,NA,0.00,NA,0.00
53302,California,100.00,NA,0.00,NA,0.00
86142,California,100.00,NA,0.00,NA,0.00
109319,Oregon,100.00,NA,0.00,NA,0.00
54204,California,100.00,NA,0.00,NA,0.00
100510,Oregon,100.00,NA,0.00,NA,0.00
95014,Idaho,100.00,NA,0.00,NA,0.00
103283,Oregon,100.00,NA,0.00,NA,0.00
120441,Washington,100.00,NA,0.00,NA,0.00
75024,California,100.00,NA,0.00,NA,0.00
108409,Oregon,100.00,NA,0.00,NA,0.00
68101,California,100.00,NA,0.00,NA,0.00
103730,Oregon,100.00,NA,0.00,NA,0.00
97294,Oregon,100.00,NA,0.00,NA,0.00
92609,California,100.00,NA,0.00,NA,0.00
62990,California,100.00,NA,0.00,NA,0.00
106572,Idaho,100.00,NA,0.00,NA,0.00
89844,California,100.00,NA,0.00,NA,0.00
131075,Washington,100.00,NA,0.00,NA,0.00
118104,Washington,100.00,NA,0.00,NA,0.00
103802,Idaho,100.00,NA,0.00,NA,0.00
49142,California,100.00,NA,0.00,NA,0.00
52341,California,4.35,NA,0.00,NA,0.00
94020,California,100.00,NA,0.00,NA,0.00
114852,Oregon,100.00,NA,0.00,NA,0.00
126474,Washington,100.00,NA,0.00,NA,0.00
86152,California,100.00,NA,0.00,NA,0.00
101916,Oregon,100.00,NA,0.00,NA,0.00
48646,California,55.27,NA,0.00,NA,0.00
96350,Oregon,100.00,NA,0.00,NA,0.00
99165,Idaho,100.00,NA,0.00,NA,0.00
111157,Oregon,100.00,NA,0.00,NA,0.00
120896,Washington,100.00,NA,0.00,NA,0.00
100945,Oregon,100.00,NA,0.00,NA,0.00
113968,Oregon,100.00,NA,0.00,NA,0.00
69492,California,100.00,NA,0.00,NA,0.00
124585,Washington,100.00,NA,0.00,NA,0.00
97283,Oregon,100.00,NA,0.00,NA,0.00
124170,Idaho,100.00,NA,0.00,NA,0.00
86126,California,100.00,NA,0.00,NA,0.00
59283,California,100.00,NA,0.00,NA,0.00
67612,California,100.00,NA,0.00,NA,0.00
120413,Washington,100.00,NA,0.00,NA,0.00
104733,Idaho,100.00,NA,0.00,NA,0.00
73191,California,100.00,NA,0.00,NA,0.00
117223,Idaho,100.00,NA,0.00,NA,0.00
56508,California,3.97,NA,0.00,NA,0.00
99109,Oregon,100.00,NA,0.00,NA,0.00
94553,Idaho,100.00,NA,0.00,NA,0.00
115306,Oregon,68.04,NA,0.00,NA,0.00
121842,Washington,100.00,NA,0.00,NA,0.00
63020,California,100.00,NA,0.00,NA,0.00
107934,Oregon,100.00,NA,0.00,NA,0.00
92171,California,100.00,NA,0.00,NA,0.00
95002,Idaho,100.00,NA,0.00,NA,0.00
107896,Oregon,100.00,NA,0.00,NA,0.00
129696,Washington,100.00,NA,0.00,NA,0.00
113049,Idaho,100.00,NA,0.00,NA,0.00
69004,California,100.00,NA,0.00,NA,0.00
129680,Washington,100.00,NA,0.00,NA,0.00
111214,Idaho,70.09,Montana,29.91,NA,0.00
46819,California,100.00,NA,0.00,NA,0.00
100059,Oregon,100.00,NA,0.00,NA,0.00
74559,California,100.00,NA,0.00,NA,0.00
63476,California,100.00,NA,0.00,NA,0.00
94537,Idaho,100.00,NA,0.00,NA,0.00
102895,Idaho,80.70,Montana,19.30,NA,0.00
82907,California,100.00,NA,0.00,NA,0.00
109787,Oregon,100.00,NA,0.00,NA,0.00
58371,California,100.00,NA,0.00,NA,0.00
100952,Oregon,100.00,NA,0.00,NA,0.00
98721,Idaho,100.00,NA,0.00,NA,0.00
108383,Oregon,100.00,NA,0.00,NA,0.00
123225,Washington,100.00,NA,0.00,NA,0.00
73185,California,100.00,NA,0.00,NA,0.00
102856,Idaho,69.67,Oregon,30.33,NA,0.00
103276,Oregon,100.00,NA,0.00,NA,0.00
125069,Washington,100.00,NA,0.00,NA,0.00
93065,California,100.00,NA,0.00,NA,0.00
65771,California,100.00,NA,0.00,NA,0.00
113523,Idaho,100.00,NA,0.00,NA,0.00
48203,California,100.00,NA,0.00,NA,0.00
78724,California,100.00,NA,0.00,NA,0.00
60698,California,100.00,NA,0.00,NA,0.00
127820,Washington,100.00,NA,0.00,NA,0.00
129704,Washington,100.00,NA,0.00,NA,0.00
51444,California,100.00,NA,0.00,NA,0.00
83359,California,100.00,NA,0.00,NA,0.00
112097,Oregon,100.00,NA,0.00,NA,0.00
51429,California,0.36,NA,0.00,NA,0.00
96341,California,100.00,NA,0.00,NA,0.00
97326,Idaho,100.00,NA,0.00,NA,0.00
104678,Oregon,100.00,NA,0.00,NA,0.00
123218,Washington,100.00,NA,0.00,NA,0.00
74099,California,100.00,NA,0.00,NA,0.00
104248,Idaho,100.00,NA,0.00,NA,0.00
67169,California,100.00,NA,0.00,NA,0.00
90860,Idaho,100.00,NA,0.00,NA,0.00
96373,Idaho,100.00,NA,0.00,NA,0.00
83345,California,100.00,NA,0.00,NA,0.00
62998,California,100.00,NA,0.00,NA,0.00
121329,Oregon,83.93,Washington,13.63,NA,0.00
108432,Idaho,100.00,NA,0.00,NA,0.00
93139,Idaho,100.00,NA,0.00,NA,0.00
87989,California,100.00,NA,0.00,NA,0.00
117633,Oregon,63.51,Washington,36.49,NA,0.00
106116,Idaho,100.00,NA,0.00,NA,0.00
89851,California,100.00,NA,0.00,NA,0.00
94546,Idaho,100.00,NA,0.00,NA,0.00
130129,Washington,100.00,NA,0.00,NA,0.00
126463,Washington,100.00,NA,0.00,NA,0.00
54226,California,100.00,NA,0.00,NA,0.00
81506,California,100.00,NA,0.00,NA,0.00
114876,Oregon,100.00,NA,0.00,NA,0.00
95877,California,100.00,NA,0.00,NA,0.00
96874,Idaho,100.00,NA,0.00,NA,0.00
113938,Oregon,100.00,NA,0.00,NA,0.00
116267,Washington,100.00,NA,0.00,NA,0.00
97245,California,100.00,NA,0.00,NA,0.00
103325,Idaho,100.00,NA,0.00,NA,0.00
66718,California,100.00,NA,0.00,NA,0.00
97772,Idaho,100.00,NA,0.00,NA,0.00
81495,California,100.00,NA,0.00,NA,0.00
65310,California,100.00,NA,0.00,NA,0.00
131065,Washington,5.49,NA,0.00,NA,0.00
117182,Washington,100.00,NA,0.00,NA,0.00
56554,California,96.24,Nevada,3.76,NA,0.00
91698,California,100.00,NA,0.00,NA,0.00
114856,Oregon,100.00,NA,0.00,NA,0.00
119055,Washington,100.00,NA,0.00,NA,0.00
59322,California,100.00,NA,0.00,NA,0.00
104234,Oregon,100.00,NA,0.00,NA,0.00
98240,Idaho,100.00,NA,0.00,NA,0.00
112542,Oregon,100.00,NA,0.00,NA,0.00
127837,Washington,100.00,NA,0.00,NA,0.00
67647,California,100.00,NA,0.00,NA,0.00
112118,Oregon,100.00,NA,0.00,NA,0.00
71335,California,100.00,NA,0.00,NA,0.00
125973,Washington,100.00,NA,0.00,NA,0.00
92712,Idaho,100.00,NA,0.00,NA,0.00
95891,Oregon,100.00,NA,0.00,NA,0.00
126019,Idaho,100.00,NA,0.00,NA,0.00
83817,California,100.00,NA,0.00,NA,0.00
62061,California,100.00,NA,0.00,NA,0.00
66224,California,100.00,NA,0.00,NA,0.00
119959,Washington,100.00,NA,0.00,NA,0.00
53776,California,100.00,NA,0.00,NA,0.00
75971,California,100.00,NA,0.00,NA,0.00
120929,Idaho,100.00,NA,0.00,NA,0.00
56506,California,69.89,NA,0.00,NA,0.00
95861,California,100.00,NA,0.00,NA,0.00
92707,Idaho,100.00,NA,0.00,NA,0.00
112993,Oregon,100.00,NA,0.00,NA,0.00
119070,Idaho,100.00,NA,0.00,NA,0.00
63944,California,100.00,NA,0.00,NA,0.00
78273,California,100.00,NA,0.00,NA,0.00
105617,Oregon,100.00,NA,0.00,NA,0.00
107903,Oregon,100.00,NA,0.00,NA,0.00
124595,Washington,100.00,NA,0.00,NA,0.00
87983,California,100.00,NA,0.00,NA,0.00
69471,California,100.00,NA,0.00,NA,0.00
125979,Washington,100.00,NA,0.00,NA,0.00
112589,Idaho,100.00,NA,0.00,NA,0.00
47276,California,100.00,NA,0.00,NA,0.00
100529,Oregon,100.00,NA,0.00,NA,0.00
126486,Idaho,100.00,NA,0.00,NA,0.00
75021,California,100.00,NA,0.00,NA,0.00
62075,California,100.00,NA,0.00,NA,0.00
132466,Washington,95.47,NA,0.00,NA,0.00
128324,Washington,100.00,NA,0.00,NA,0.00
56079,California,100.00,NA,0.00,NA,0.00
80589,California,100.00,NA,0.00,NA,0.00
113960,Oregon,100.00,NA,0.00,NA,0.00
54676,California,100.00,NA,0.00,NA,0.00
95870,California,100.00,NA,0.00,NA,0.00
98259,Idaho,100.00,NA,0.00,NA,0.00
106524,Oregon,100.00,NA,0.00,NA,0.00
116736,Washington,100.00,NA,0.00,NA,0.00
79655,California,100.00,NA,0.00,NA,0.00
102852,Oregon,100.00,NA,0.00,NA,0.00
104646,Oregon,97.52,NA,0.00,NA,0.00
105130,Oregon,100.00,NA,0.00,NA,0.00
101472,Idaho,100.00,NA,0.00,NA,0.00
91214,California,100.00,NA,0.00,NA,0.00
70408,California,100.00,NA,0.00,NA,0.00
122724,Washington,100.00,NA,0.00,NA,0.00
93593,Idaho,86.44,Nevada,13.56,NA,0.00
64834,California,98.66,NA,0.00,NA,0.00
117166,Oregon,100.00,NA,0.00,NA,0.00
104261,Idaho,100.00,NA,0.00,NA,0.00
52349,California,27.44,NA,0.00,NA,0.00
87532,California,100.00,NA,0.00,NA,0.00
92693,Idaho,100.00,NA,0.00,NA,0.00
110684,Oregon,100.00,NA,0.00,NA,0.00
126468,Washington,100.00,NA,0.00,NA,0.00
56539,California,100.00,NA,0.00,NA,0.00
104690,Oregon,100.00,NA,0.00,NA,0.00
99128,Oregon,100.00,NA,0.00,NA,0.00
100098,Idaho,100.00,NA,0.00,NA,0.00
114863,Oregon,100.00,NA,0.00,NA,0.00
118583,Washington,100.00,NA,0.00,NA,0.00
100021,Oregon,79.37,California,20.63,NA,0.00
112577,Oregon,100.00,NA,0.00,NA,0.00
68565,California,100.00,NA,0.00,NA,0.00
105113,Oregon,100.00,NA,0.00,NA,0.00
101004,Idaho,100.00,NA,0.00,NA,0.00
82429,California,100.00,NA,0.00,NA,0.00
58832,California,100.00,NA,0.00,NA,0.00
71315,California,100.00,NA,0.00,NA,0.00
116259,Washington,100.00,NA,0.00,NA,0.00
98735,Idaho,100.00,NA,0.00,NA,0.00
76897,California,72.07,Nevada,27.93,NA,0.00
55588,California,100.00,NA,0.00,NA,0.00
93544,California,100.00,NA,0.00,NA,0.00
109292,Oregon,100.00,NA,0.00,NA,0.00
117205,Washington,100.00,NA,0.00,NA,0.00
62562,California,100.00,NA,0.00,NA,0.00
105624,Oregon,100.00,NA,0.00,NA,0.00
96384,Idaho,100.00,NA,0.00,NA,0.00
109774,Oregon,100.00,NA,0.00,NA,0.00
127388,Washington,100.00,NA,0.00,NA,0.00
